date,outbound_discharge_m3s,valid_outlet_segments
2009-12-06,321.641,154
2009-12-07,322.133,154
2009-12-08,322.273,154
2009-12-09,324.461,154
2009-12-10,328.695,154
2009-12-11,330.133,154
2009-12-12,333.438,154
2009-12-13,343.094,154
2009-12-14,351.422,154
2009-12-15,351.844,154
2009-12-16,348.672,154
2009-12-17,344.031,154
2009-12-18,338.969,154
2009-12-19,336.250,154
2009-12-20,334.484,154
2009-12-21,332.672,154
2009-12-22,330.766,154
2009-12-23,330.578,154
2009-12-24,328.766,154
2009-12-25,326.969,154
2009-12-26,324.891,154
2009-12-27,323.531,154
2009-12-28,322.438,154
2009-12-29,321.172,154
2009-12-30,320.047,154
2009-12-31,319.469,154
2010-01-01,319.438,154
2010-01-02,319.953,154
2010-01-03,321.141,154
2010-01-04,323.109,154
2010-01-05,323.031,154
2010-01-06,321.516,154
2010-01-07,320.359,154
2010-01-08,320.859,154
2010-01-09,324.203,154
2010-01-10,327.969,154
2010-01-11,330.969,154
2010-01-12,336.172,154
2010-01-13,340.156,154
2010-01-14,344.125,154
2010-01-15,347.312,154
2010-01-16,344.250,154
2010-01-17,342.672,154
2010-01-18,342.797,154
2010-01-19,343.078,154
2010-01-20,341.719,154
2010-01-21,344.516,154
2010-01-22,346.172,154
2010-01-23,342.672,154
2010-01-24,339.516,154
2010-01-25,337.719,154
2010-01-26,336.641,154
2010-01-27,335.344,154
2010-01-28,334.625,154
2010-01-29,334.047,154
2010-01-30,334.281,154
2010-01-31,336.562,154
2010-02-01,350.734,154
2010-02-02,357.734,154
2010-02-03,352.422,154
2010-02-04,346.109,154
2010-02-05,341.500,154
2010-02-06,339.359,154
2010-02-07,337.344,154
2010-02-08,334.500,154
2010-02-09,332.500,154
2010-02-10,334.719,154
2010-02-11,2203.000,154
2010-02-12,2403.531,154
2010-02-13,1722.781,154
2010-02-14,1394.625,154
2010-02-15,1261.219,154
2010-02-16,1149.438,154
2010-02-17,1779.531,154
2010-02-18,1835.438,154
2010-02-19,1518.844,154
2010-02-20,1352.406,154
2010-02-21,1264.469,154
2010-02-22,1169.344,154
2010-02-23,1080.906,154
2010-02-24,1008.094,154
2010-02-25,947.875,154
2010-02-26,918.656,154
2010-02-27,894.500,154
2010-02-28,863.094,154
2010-03-01,836.625,154
2010-03-02,806.219,154
2010-03-03,777.094,154
2010-03-04,752.562,154
2010-03-05,735.344,154
2010-03-06,735.188,154
2010-03-07,724.031,154
2010-03-08,698.688,154
2010-03-09,675.000,154
2010-03-10,652.469,154
2010-03-11,631.688,154
2010-03-12,613.000,154
2010-03-13,596.469,154
2010-03-14,580.250,154
2010-03-15,564.312,154
2010-03-16,555.625,154
2010-03-17,554.656,154
2010-03-18,548.594,154
2010-03-19,535.406,154
2010-03-20,521.781,154
2010-03-21,510.719,154
2010-03-22,499.812,154
2010-03-23,489.625,154
2010-03-24,482.125,154
2010-03-25,479.844,154
2010-03-26,479.562,154
2010-03-27,474.062,154
2010-03-28,467.531,154
2010-03-29,460.781,154
2010-03-30,454.562,154
2010-03-31,448.750,154
2010-04-01,446.844,154
2010-04-02,446.594,154
2010-04-03,444.125,154
2010-04-04,439.875,154
2010-04-05,435.094,154
2010-04-06,429.969,154
2010-04-07,424.906,154
2010-04-08,420.375,154
2010-04-09,416.156,154
2010-04-10,412.312,154
2010-04-11,408.812,154
2010-04-12,405.312,154
2010-04-13,402.406,154
2010-04-14,399.531,154
2010-04-15,397.062,154
2010-04-16,394.625,154
2010-04-17,392.750,154
2010-04-18,390.688,154
2010-04-19,389.000,154
2010-04-20,387.562,154
2010-04-21,386.000,154
2010-04-22,384.375,154
2010-04-23,383.438,154
2010-04-24,382.344,154
2010-04-25,381.250,154
2010-04-26,380.406,154
2010-04-27,379.625,154
2010-04-28,378.688,154
2010-04-29,378.031,154
2010-04-30,377.219,154
2010-05-01,376.219,154
2010-05-02,375.469,154
2010-05-03,374.812,154
2010-05-04,374.531,154
2010-05-05,374.125,154
2010-05-06,373.688,154
2010-05-07,373.000,154
2010-05-08,372.594,154
2010-05-09,372.062,154
2010-05-10,372.031,154
2010-05-11,371.781,154
2010-05-12,371.219,154
2010-05-13,370.438,154
2010-05-14,369.688,154
2010-05-15,368.781,154
2010-05-16,367.875,154
2010-05-17,366.875,154
2010-05-18,366.906,154
2010-05-19,366.938,154
2010-05-20,366.594,154
2010-05-21,366.219,154
2010-05-22,365.000,154
2010-05-23,364.188,154
2010-05-24,363.656,154
2010-05-25,363.625,154
2010-05-26,363.406,154
2010-05-27,363.125,154
2010-05-28,362.562,154
2010-05-29,362.062,154
2010-05-30,361.719,154
2010-05-31,361.094,154
2010-06-01,360.562,154
2010-06-02,360.250,154
2010-06-03,359.375,154
2010-06-04,358.812,154
2010-06-05,358.062,154
2010-06-06,357.344,154
2010-06-07,356.562,154
2010-06-08,355.969,154
2010-06-09,355.375,154
2010-06-10,354.750,154
2010-06-11,354.062,154
2010-06-12,353.438,154
2010-06-13,352.656,154
2010-06-14,352.031,154
2010-06-15,351.438,154
2010-06-16,350.875,154
2010-06-17,350.156,154
2010-06-18,349.516,154
2010-06-19,348.750,154
2010-06-20,348.109,154
2010-06-21,347.531,154
2010-06-22,346.859,154
2010-06-23,346.141,154
2010-06-24,345.500,154
2010-06-25,344.812,154
2010-06-26,344.188,154
2010-06-27,343.656,154
2010-06-28,343.047,154
2010-06-29,342.531,154
2010-06-30,341.891,154
2010-07-01,341.328,154
2010-07-02,340.781,154
2010-07-03,340.234,154
2010-07-04,339.547,154
2010-07-05,339.016,154
2010-07-06,338.406,154
2010-07-07,337.828,154
2010-07-08,337.156,154
2010-07-09,336.812,154
2010-07-10,336.156,154
2010-07-11,335.625,154
2010-07-12,335.109,154
2010-07-13,334.703,154
2010-07-14,334.250,154
2010-07-15,333.750,154
2010-07-16,333.469,154
2010-07-17,333.250,154
2010-07-18,333.375,154
2010-07-19,333.438,154
2010-07-20,333.016,154
2010-07-21,332.422,154
2010-07-22,331.969,154
2010-07-23,331.812,154
2010-07-24,331.625,154
2010-07-25,331.250,154
2010-07-26,331.047,154
2010-07-27,330.703,154
2010-07-28,330.297,154
2010-07-29,329.594,154
2010-07-30,328.734,154
2010-07-31,328.047,154
2010-08-01,327.281,154
2010-08-02,326.516,154
2010-08-03,325.641,154
2010-08-04,324.938,154
2010-08-05,324.234,154
2010-08-06,323.594,154
2010-08-07,323.000,154
2010-08-08,322.391,154
2010-08-09,321.719,154
2010-08-10,321.188,154
2010-08-11,320.656,154
2010-08-12,320.125,154
2010-08-13,319.516,154
2010-08-14,319.016,154
2010-08-15,318.484,154
2010-08-16,317.750,154
2010-08-17,317.188,154
2010-08-18,316.547,154
2010-08-19,316.078,154
2010-08-20,315.562,154
2010-08-21,314.953,154
2010-08-22,314.500,154
2010-08-23,314.078,154
2010-08-24,313.570,154
2010-08-25,313.102,154
2010-08-26,312.594,154
2010-08-27,312.070,154
2010-08-28,311.492,154
2010-08-29,310.969,154
2010-08-30,310.461,154
2010-08-31,309.938,154
2010-09-01,309.516,154
2010-09-02,309.016,154
2010-09-03,308.547,154
2010-09-04,308.133,154
2010-09-05,307.648,154
2010-09-06,307.172,154
2010-09-07,306.719,154
2010-09-08,306.242,154
2010-09-09,305.734,154
2010-09-10,305.289,154
2010-09-11,304.859,154
2010-09-12,304.336,154
2010-09-13,303.875,154
2010-09-14,303.445,154
2010-09-15,303.023,154
2010-09-16,302.680,154
2010-09-17,302.359,154
2010-09-18,301.859,154
2010-09-19,301.367,154
2010-09-20,300.852,154
2010-09-21,300.289,154
2010-09-22,299.758,154
2010-09-23,299.258,154
2010-09-24,298.797,154
2010-09-25,298.398,154
2010-09-26,297.891,154
2010-09-27,297.594,154
2010-09-28,297.375,154
2010-09-29,297.078,154
2010-09-30,296.805,154
2010-10-01,296.414,154
2010-10-02,296.484,154
2010-10-03,296.266,154
2010-10-04,297.719,154
2010-10-05,298.531,154
2010-10-06,298.070,154
2010-10-07,297.188,154
2010-10-08,296.109,154
2010-10-09,295.164,154
2010-10-10,293.945,154
2010-10-11,293.000,154
2010-10-12,292.211,154
2010-10-13,291.438,154
2010-10-14,290.789,154
2010-10-15,290.078,154
2010-10-16,289.633,154
2010-10-17,289.836,154
2010-10-18,291.812,154
2010-10-19,293.266,154
2010-10-20,292.102,154
2010-10-21,290.469,154
2010-10-22,289.125,154
2010-10-23,290.555,154
2010-10-24,291.391,154
2010-10-25,290.656,154
2010-10-26,289.180,154
2010-10-27,287.711,154
2010-10-28,286.570,154
2010-10-29,285.766,154
2010-10-30,285.219,154
2010-10-31,284.828,154
2010-11-01,284.391,154
2010-11-02,283.812,154
2010-11-03,283.406,154
2010-11-04,282.914,154
2010-11-05,282.938,154
2010-11-06,283.703,154
2010-11-07,284.109,154
2010-11-08,283.414,154
2010-11-09,282.477,154
2010-11-10,281.758,154
2010-11-11,281.000,154
2010-11-12,280.383,154
2010-11-13,279.766,154
2010-11-14,279.414,154
2010-11-15,279.305,154
2010-11-16,278.773,154
2010-11-17,278.141,154
2010-11-18,277.562,154
2010-11-19,277.102,154
2010-11-20,277.359,154
2010-11-21,278.102,154
2010-11-22,281.312,154
2010-11-23,283.680,154
2010-11-24,282.680,154
2010-11-25,280.508,154
2010-11-26,278.609,154
2010-11-27,278.508,154
2010-11-28,279.773,154
2010-11-29,280.125,154
2010-11-30,281.586,154
2010-12-01,282.609,154
2010-12-02,281.836,154
2010-12-03,280.023,154
2010-12-04,278.039,154
2010-12-05,276.430,154
2010-12-06,275.281,154
2010-12-07,274.430,154
2010-12-08,273.922,154
2010-12-09,273.422,154
2010-12-10,272.867,154
2010-12-11,272.148,154
2010-12-12,271.328,154
2010-12-13,270.797,154
2010-12-14,270.188,154
2010-12-15,269.625,154
2010-12-16,269.062,154
2010-12-17,268.500,154
2010-12-18,267.938,154
2010-12-19,267.453,154
2010-12-20,266.922,154
2010-12-21,266.484,154
2010-12-22,265.969,154
2010-12-23,265.453,154
2010-12-24,265.031,154
2010-12-25,264.688,154
2010-12-26,264.312,154
2010-12-27,263.906,154
2010-12-28,263.469,154
2010-12-29,263.531,154
2010-12-30,263.047,154
2010-12-31,263.547,154
2011-01-01,263.922,154
2011-01-02,263.953,154
2011-01-03,264.156,154
2011-01-04,263.562,154
2011-01-05,263.328,154
2011-01-06,263.312,154
2011-01-07,264.000,154
2011-01-08,264.234,154
2011-01-09,264.078,154
2011-01-10,263.438,154
2011-01-11,262.859,154
2011-01-12,263.062,154
2011-01-13,264.891,154
2011-01-14,267.094,154
2011-01-15,268.734,154
2011-01-16,269.469,154
2011-01-17,271.656,154
2011-01-18,272.156,154
2011-01-19,274.156,154
2011-01-20,279.078,154
2011-01-21,287.297,154
2011-01-22,298.766,154
2011-01-23,313.594,154
2011-01-24,320.969,154
2011-01-25,321.578,154
2011-01-26,319.438,154
2011-01-27,313.484,154
2011-01-28,309.406,154
2011-01-29,305.328,154
2011-01-30,302.891,154
2011-01-31,301.016,154
2011-02-01,298.766,154
2011-02-02,296.094,154
2011-02-03,292.797,154
2011-02-04,291.953,154
2011-02-05,291.594,154
2011-02-06,290.625,154
2011-02-07,290.312,154
2011-02-08,289.844,154
2011-02-09,292.406,154
2011-02-10,298.688,154
2011-02-11,301.281,154
2011-02-12,301.406,154
2011-02-13,302.344,154
2011-02-14,317.594,154
2011-02-15,334.750,154
2011-02-16,340.969,154
2011-02-17,347.312,154
2011-02-18,354.938,154
2011-02-19,371.250,154
2011-02-20,416.562,154
2011-02-21,495.688,154
2011-02-22,544.250,154
2011-02-23,543.344,154
2011-02-24,528.875,154
2011-02-25,519.250,154
2011-02-26,515.750,154
2011-02-27,513.125,154
2011-02-28,510.719,154
2011-03-01,530.469,154
2011-03-02,597.656,154
2011-03-03,695.062,154
2011-03-04,743.406,154
2011-03-05,756.500,154
2011-03-06,758.344,154
2011-03-07,770.156,154
2011-03-08,784.844,154
2011-03-09,771.281,154
2011-03-10,742.656,154
2011-03-11,722.844,154
2011-03-12,706.531,154
2011-03-13,682.719,154
2011-03-14,660.000,154
2011-03-15,636.188,154
2011-03-16,609.406,154
2011-03-17,584.406,154
2011-03-18,563.750,154
2011-03-19,562.875,154
2011-03-20,575.719,154
2011-03-21,576.031,154
2011-03-22,566.594,154
2011-03-23,551.812,154
2011-03-24,535.219,154
2011-03-25,527.438,154
2011-03-26,521.281,154
2011-03-27,508.750,154
2011-03-28,499.969,154
2011-03-29,500.250,154
2011-03-30,500.062,154
2011-03-31,492.750,154
2011-04-01,483.469,154
2011-04-02,481.781,154
2011-04-03,511.594,154
2011-04-04,553.688,154
2011-04-05,574.250,154
2011-04-06,577.188,154
2011-04-07,565.250,154
2011-04-08,546.031,154
2011-04-09,527.625,154
2011-04-10,516.531,154
2011-04-11,520.656,154
2011-04-12,518.406,154
2011-04-13,515.250,154
2011-04-14,510.625,154
2011-04-15,500.375,154
2011-04-16,492.406,154
2011-04-17,486.906,154
2011-04-18,481.125,154
2011-04-19,474.656,154
2011-04-20,468.750,154
2011-04-21,462.938,154
2011-04-22,458.406,154
2011-04-23,454.188,154
2011-04-24,452.812,154
2011-04-25,465.656,154
2011-04-26,481.812,154
2011-04-27,488.219,154
2011-04-28,483.906,154
2011-04-29,475.750,154
2011-04-30,475.906,154
2011-05-01,510.562,154
2011-05-02,550.375,154
2011-05-03,563.188,154
2011-05-04,557.906,154
2011-05-05,545.250,154
2011-05-06,530.188,154
2011-05-07,515.344,154
2011-05-08,501.969,154
2011-05-09,489.594,154
2011-05-10,479.188,154
2011-05-11,470.125,154
2011-05-12,462.531,154
2011-05-13,456.312,154
2011-05-14,451.344,154
2011-05-15,448.188,154
2011-05-16,445.094,154
2011-05-17,441.906,154
2011-05-18,439.281,154
2011-05-19,436.781,154
2011-05-20,434.469,154
2011-05-21,432.375,154
2011-05-22,430.188,154
2011-05-23,428.594,154
2011-05-24,426.531,154
2011-05-25,425.031,154
2011-05-26,423.938,154
2011-05-27,422.812,154
2011-05-28,421.781,154
2011-05-29,420.531,154
2011-05-30,419.312,154
2011-05-31,418.031,154
2011-06-01,416.844,154
2011-06-02,415.656,154
2011-06-03,414.469,154
2011-06-04,413.375,154
2011-06-05,412.281,154
2011-06-06,411.250,154
2011-06-07,409.969,154
2011-06-08,408.844,154
2011-06-09,407.781,154
2011-06-10,406.969,154
2011-06-11,406.281,154
2011-06-12,405.094,154
2011-06-13,404.219,154
2011-06-14,403.156,154
2011-06-15,402.312,154
2011-06-16,401.219,154
2011-06-17,400.438,154
2011-06-18,399.375,154
2011-06-19,398.438,154
2011-06-20,397.344,154
2011-06-21,396.344,154
2011-06-22,394.906,154
2011-06-23,393.797,154
2011-06-24,392.766,154
2011-06-25,391.859,154
2011-06-26,390.938,154
2011-06-27,390.125,154
2011-06-28,389.250,154
2011-06-29,388.359,154
2011-06-30,387.297,154
2011-07-01,386.250,154
2011-07-02,385.375,154
2011-07-03,384.641,154
2011-07-04,383.734,154
2011-07-05,382.844,154
2011-07-06,381.859,154
2011-07-07,380.906,154
2011-07-08,380.062,154
2011-07-09,379.172,154
2011-07-10,378.188,154
2011-07-11,377.047,154
2011-07-12,376.219,154
2011-07-13,375.297,154
2011-07-14,374.391,154
2011-07-15,373.359,154
2011-07-16,372.297,154
2011-07-17,371.453,154
2011-07-18,372.016,154
2011-07-19,373.828,154
2011-07-20,373.844,154
2011-07-21,372.547,154
2011-07-22,374.969,154
2011-07-23,376.500,154
2011-07-24,375.422,154
2011-07-25,373.766,154
2011-07-26,372.312,154
2011-07-27,370.906,154
2011-07-28,369.641,154
2011-07-29,368.469,154
2011-07-30,367.672,154
2011-07-31,366.703,154
2011-08-01,366.484,154
2011-08-02,366.438,154
2011-08-03,366.094,154
2011-08-04,365.062,154
2011-08-05,364.281,154
2011-08-06,363.375,154
2011-08-07,362.516,154
2011-08-08,361.484,154
2011-08-09,360.562,154
2011-08-10,359.609,154
2011-08-11,358.719,154
2011-08-12,357.859,154
2011-08-13,357.047,154
2011-08-14,356.203,154
2011-08-15,355.484,154
2011-08-16,354.484,154
2011-08-17,353.469,154
2011-08-18,352.672,154
2011-08-19,351.984,154
2011-08-20,351.531,154
2011-08-21,351.000,154
2011-08-22,350.070,154
2011-08-23,349.484,154
2011-08-24,348.828,154
2011-08-25,348.102,154
2011-08-26,347.422,154
2011-08-27,346.617,154
2011-08-28,345.875,154
2011-08-29,345.070,154
2011-08-30,344.297,154
2011-08-31,343.602,154
2011-09-01,342.836,154
2011-09-02,342.102,154
2011-09-03,341.359,154
2011-09-04,340.609,154
2011-09-05,339.852,154
2011-09-06,339.125,154
2011-09-07,338.375,154
2011-09-08,337.688,154
2011-09-09,337.734,154
2011-09-10,337.305,154
2011-09-11,336.438,154
2011-09-12,335.656,154
2011-09-13,334.977,154
2011-09-14,334.258,154
2011-09-15,333.477,154
2011-09-16,332.805,154
2011-09-17,332.078,154
2011-09-18,331.414,154
2011-09-19,330.750,154
2011-09-20,330.188,154
2011-09-21,329.555,154
2011-09-22,328.922,154
2011-09-23,328.312,154
2011-09-24,328.758,154
2011-09-25,330.180,154
2011-09-26,331.117,154
2011-09-27,331.023,154
2011-09-28,330.430,154
2011-09-29,329.672,154
2011-09-30,328.648,154
2011-10-01,327.477,154
2011-10-02,326.617,154
2011-10-03,325.406,154
2011-10-04,324.242,154
2011-10-05,323.094,154
2011-10-06,322.070,154
2011-10-07,321.047,154
2011-10-08,320.070,154
2011-10-09,319.242,154
2011-10-10,318.352,154
2011-10-11,317.445,154
2011-10-12,316.562,154
2011-10-13,315.883,154
2011-10-14,315.211,154
2011-10-15,315.094,154
2011-10-16,314.609,154
2011-10-17,313.938,154
2011-10-18,313.211,154
2011-10-19,312.461,154
2011-10-20,311.789,154
2011-10-21,311.086,154
2011-10-22,310.383,154
2011-10-23,309.672,154
2011-10-24,308.992,154
2011-10-25,308.312,154
2011-10-26,307.727,154
2011-10-27,307.109,154
2011-10-28,306.570,154
2011-10-29,305.930,154
2011-10-30,305.414,154
2011-10-31,304.836,154
2011-11-01,304.258,154
2011-11-02,303.711,154
2011-11-03,303.133,154
2011-11-04,302.484,154
2011-11-05,301.844,154
2011-11-06,301.414,154
2011-11-07,300.859,154
2011-11-08,300.242,154
2011-11-09,299.641,154
2011-11-10,299.117,154
2011-11-11,298.539,154
2011-11-12,297.938,154
2011-11-13,297.320,154
2011-11-14,296.758,154
2011-11-15,296.820,154
2011-11-16,297.438,154
2011-11-17,298.086,154
2011-11-18,298.078,154
2011-11-19,297.680,154
2011-11-20,297.273,154
2011-11-21,296.805,154
2011-11-22,297.055,154
2011-11-23,296.211,154
2011-11-24,295.242,154
2011-11-25,294.156,154
2011-11-26,292.984,154
2011-11-27,292.000,154
2011-11-28,291.125,154
2011-11-29,290.156,154
2011-11-30,289.438,154
2011-12-01,288.734,154
2011-12-02,287.938,154
2011-12-03,287.203,154
2011-12-04,286.484,154
2011-12-05,286.047,154
2011-12-06,285.750,154
2011-12-07,285.266,154
2011-12-08,285.000,154
2011-12-09,285.719,154
2011-12-10,290.781,154
2011-12-11,293.453,154
2011-12-12,289.484,154
2011-12-13,285.188,154
2011-12-14,282.672,154
2011-12-15,283.094,154
2011-12-16,289.797,154
2011-12-17,291.953,154
2011-12-18,290.172,154
2011-12-19,288.016,154
2011-12-20,286.125,154
2011-12-21,284.344,154
2011-12-22,282.828,154
2011-12-23,281.375,154
2011-12-24,280.422,154
2011-12-25,279.469,154
2011-12-26,278.516,154
2011-12-27,277.484,154
2011-12-28,276.594,154
2011-12-29,275.688,154
2011-12-30,275.031,154
2011-12-31,275.062,154
2012-01-01,275.234,154
2012-01-02,275.703,154
2012-01-03,275.141,154
2012-01-04,273.984,154
2012-01-05,272.875,154
2012-01-06,271.922,154
2012-01-07,271.141,154
2012-01-08,270.406,154
2012-01-09,269.875,154
2012-01-10,269.531,154
2012-01-11,269.875,154
2012-01-12,270.672,154
2012-01-13,270.281,154
2012-01-14,271.000,154
2012-01-15,270.406,154
2012-01-16,269.719,154
2012-01-17,269.094,154
2012-01-18,268.875,154
2012-01-19,269.469,154
2012-01-20,270.188,154
2012-01-21,270.062,154
2012-01-22,269.312,154
2012-01-23,268.781,154
2012-01-24,268.500,154
2012-01-25,268.344,154
2012-01-26,273.594,154
2012-01-27,302.812,154
2012-01-28,321.844,154
2012-01-29,349.031,154
2012-01-30,338.281,154
2012-01-31,322.906,154
2012-02-01,313.844,154
2012-02-02,308.969,154
2012-02-03,309.062,154
2012-02-04,308.031,154
2012-02-05,304.719,154
2012-02-06,300.594,154
2012-02-07,297.344,154
2012-02-08,296.375,154
2012-02-09,295.062,154
2012-02-10,292.656,154
2012-02-11,291.688,154
2012-02-12,294.531,154
2012-02-13,299.938,154
2012-02-14,303.156,154
2012-02-15,308.438,154
2012-02-16,314.312,154
2012-02-17,318.031,154
2012-02-18,318.719,154
2012-02-19,314.375,154
2012-02-20,312.594,154
2012-02-21,312.344,154
2012-02-22,311.719,154
2012-02-23,314.656,154
2012-02-24,316.250,154
2012-02-25,318.406,154
2012-02-26,324.125,154
2012-02-27,334.125,154
2012-02-28,349.219,154
2012-02-29,356.719,154
2012-03-01,358.938,154
2012-03-02,379.031,154
2012-03-03,390.125,154
2012-03-04,392.062,154
2012-03-05,392.156,154
2012-03-06,387.281,154
2012-03-07,386.938,154
2012-03-08,391.750,154
2012-03-09,396.125,154
2012-03-10,392.969,154
2012-03-11,384.500,154
2012-03-12,375.594,154
2012-03-13,367.500,154
2012-03-14,360.094,154
2012-03-15,354.344,154
2012-03-16,351.969,154
2012-03-17,347.781,154
2012-03-18,343.562,154
2012-03-19,339.469,154
2012-03-20,336.062,154
2012-03-21,333.062,154
2012-03-22,330.188,154
2012-03-23,327.719,154
2012-03-24,330.562,154
2012-03-25,334.125,154
2012-03-26,330.531,154
2012-03-27,329.094,154
2012-03-28,334.219,154
2012-03-29,338.938,154
2012-03-30,336.344,154
2012-03-31,334.156,154
2012-04-01,331.281,154
2012-04-02,327.906,154
2012-04-03,324.312,154
2012-04-04,321.781,154
2012-04-05,319.781,154
2012-04-06,317.750,154
2012-04-07,316.531,154
2012-04-08,317.062,154
2012-04-09,318.625,154
2012-04-10,318.719,154
2012-04-11,319.062,154
2012-04-12,324.094,154
2012-04-13,329.188,154
2012-04-14,332.500,154
2012-04-15,349.094,154
2012-04-16,437.625,154
2012-04-17,479.812,154
2012-04-18,485.344,154
2012-04-19,474.062,154
2012-04-20,457.531,154
2012-04-21,442.625,154
2012-04-22,443.844,154
2012-04-23,449.438,154
2012-04-24,445.156,154
2012-04-25,436.469,154
2012-04-26,435.906,154
2012-04-27,454.812,154
2012-04-28,471.250,154
2012-04-29,485.594,154
2012-04-30,494.344,154
2012-05-01,489.656,154
2012-05-02,476.031,154
2012-05-03,459.875,154
2012-05-04,443.719,154
2012-05-05,429.312,154
2012-05-06,416.844,154
2012-05-07,406.156,154
2012-05-08,397.656,154
